Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,"Yemen, Rep.",YEM,..,20.5300006866455,..,..,..,..,..,..,..,..,..,..,25.9799995422363,..,..,..,23.5149993896484,..,..,..,..
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,"Korea, Rep.",KOR,20.5100002288818,17.4619998931885,13.6000003814697,12.6999998092651,10.3000001907349,11.8999996185303,12.1999998092651,12.1999998092651,11.6999998092651,11.3999996185303,11.5,11.8999996185303,11.1999998092651,12.1000003814697,9.69999980926514,9.80000019073486,11.1999998092651,11.3000001907349,11,11.3000001907349,..
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5076007843018,..,..,28.4340000152588,..
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,Qatar,QAT,..,..,..,..,..,..,7.67000007629395,..,..,0.699999988079071,0.569999992847443,0.5,..,0.349999994039536,0.649999976158142,0.439999997615814,0.349999994039536,0.230000004172325,0.189999997615814,0.230000004172325,..
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Afghanistan,AFG,3.15899991989136,3.23000001907349,3.3199999332428,3.44400000572205,3.03800010681152,3.13899993896484,3.20499992370605,3.22000002861023,3.25999999046326,3.25200009346008,3.3289999961853,3.32800006866455,3.40499997138977,3.49300003051758,3.59899997711182,3.72399997711182,3.84400010108948,3.96300005912781,4.0770001411438,4.19399976730347,4.28200006484985
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Australia,AUS,85.0920028686523,85.6060028076172,85.4359970092773,85.3290023803711,85.2239990234375,85.6399993896484,85.9240036010742,85.6949996948242,86.4059982299805,86.7600021362305,86.6139984130859,86.9219970703125,86.7210006713867,87.052001953125,87.3379974365234,87.7809982299805,87.4410018920898,87.4380035400391,87.411003112793,87.5619964599609,87.5619964599609
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Argentina,ARG,75.4929962158203,75.8560028076172,76.4049987792969,76.1220016479492,78.1179962158203,78.8010025024414,78.9970016479492,79.4670028686523,80.2289962768555,80.9280014038086,80.8160018920898,80.1449966430664,80.6600036621094,81.3160018920898,81.286003112793,80.8960037231445,80.5390014648438,79.8889999389648,79.181999206543,78.5699996948242,78.5810012817383
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Austria,AUT,86.8949966430664,86.9029998779297,87.4889984130859,87.7360000610352,87.8889999389648,88.4919967651367,90.1449966430664,89.6060028076172,89.4749984741211,88.5370025634766,88.9059982299805,88.8570022583008,88.8000030517578,89.3320007324219,89.5260009765625,89.4589996337891,89.4889984130859,89.6230010986328,89.9589996337891,90.1569976806641,90.2229995727539
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Bahrain,BHR,98.4489974975586,98.359001159668,98.2610015869141,98.1559982299805,98.1699981689453,98.2300033569336,98.7939987182617,98.2750015258789,98.2730026245117,98.3310012817383,98.2969970703125,98.2360000610352,96.7720031738281,96.7509994506836,96.7750015258789,96.8219985961914,96.8519973754883,96.8550033569336,96.8629989624023,96.8659973144531,96.8499984741211
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Azerbaijan,AZE,22.2129993438721,22.5200004577637,23.0279998779297,23.3740005493164,23.7889995574951,24.2129993438721,24.5769996643066,25.8659992218018,27.4190006256104,28.6189994812012,29.0139999389648,28.871000289917,28.3460006713867,28.568000793457,28.9459991455078,29.1569995880127,28.507999420166,27.3680000305176,27.2880001068115,27.0510005950928,27.1730003356934
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Bangladesh,BGD,19.1110000610352,19.5,19.8950004577637,20.3120002746582,20.8059997558594,21.3090000152588,21.7250003814697,22.181999206543,22.7779998779297,21.076000213623,19.4549999237061,17.8850002288818,16.5610008239746,17.9790000915527,19.4720001220703,21.0289993286133,23.3859996795654,25.7350006103516,28.0869998931885,31.1660003662109,31.886999130249
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Brazil,BRA,67.6230010986328,67.1940002441406,66.7559967041016,65.9160003662109,65.2910003662109,65.6240005493164,66.0709991455078,65.3059997558594,66.504997253418,67.7440032958984,68.5940017700195,69.697998046875,71.234001159668,72.6100006103516,75.4850006103516,75.3629989624023,75.7829971313477,74.9049987792969,74.5830001831055,73.5739974975586,73.6210021972656
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Canada,CAN,86.6829986572266,87.1019973754883,87.6740036010742,88.8239974975586,88.4980010986328,88.6029968261719,88.7220001220703,88.5210037231445,88.6129989624023,88.5749969482422,88.6009979248047,88.1259994506836,88.463996887207,88.5199966430664,88.5309982299805,88.2180023193359,88.3150024414063,88.0739974975586,88.2630004882813,88.1399993896484,88.1539993286133
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,China,CHN,33.3059997558594,34.1839981079102,35.1059989929199,36.0480003356934,37.0559997558594,38.1500015258789,39.2029991149902,40.310001373291,41.390998840332,42.4179992675781,43.4099998474121,44.3129997253418,45.2890014648438,46.2029991149902,47.007999420166,47.7770004272461,48.5369987487793,49.2039985656738,49.9029998779297,50.6300010681152,51.3199996948242
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Colombia,COL,51.0250015258789,51.1910018920898,51.5470008850098,51.7410011291504,54.0019989013672,50.6910018920898,52.0769996643066,51.9029998779297,51.7630004882813,51.5419998168945,51.3819999694824,48.8190002441406,47.9589996337891,47.0349998474121,47.0110015869141,48.3969993591309,49.7649993896484,50.4189987182617,50.681999206543,51.0499992370605,51.2299995422363
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Denmark,DNK,93.6740036010742,94.0350036621094,94.2720031738281,95.306999206543,94.8359985351563,94.2610015869141,94.8450012207031,94.6029968261719,94.2109985351563,94.6880035400391,95.0189971923828,94.5879974365234,94.4130020141602,94.556999206543,94.4449996948242,94.4169998168945,94.4769973754883,94.6380004882813,94.0559997558594,94.7020034790039,94.7180023193359
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Czech Republic,CZE,90.995002746582,90.3209991455078,90.0619964599609,89.6510009765625,89.5380020141602,88.3030014038086,88.9520034790039,89.5910034179688,89.1370010375977,89.4449996948242,89.3730010986328,88.5970001220703,87.8359985351563,87.1159973144531,86.5619964599609,86.4810028076172,87.1539993286133,87.2220001220703,86.7689971923828,87.1060028076172,87.181999206543
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,East Asia & Pacific,EAS,36.7302728360755,37.3730446477241,38.1063756178145,39.1045464060403,39.834123503449,40.6819923511566,41.8214339277109,42.9839676326538,43.9828910687292,44.6771597964347,45.47319763669,46.2301234296316,47.1058828159569,47.9107083320265,48.7070983984751,49.5460721777974,50.2569906423083,51.1966849469317,51.9307437350906,52.5336300299616,53.1178679647958
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,"Egypt, Arab Rep.",EGY,60.6539993286133,64.379997253418,57.0960006713867,64.8109970092773,67.8820037841797,56.3030014038086,48.5349998474121,50.4739990234375,53.6119995117188,47.8040008544922,50.6759986877441,50.2290000915527,52.0379981994629,52.818000793457,56.2459983825684,52.0069999694824,51.1059989929199,51.4700012207031,65.7639999389648,62.9589996337891,63.4169998168945
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,France,FRA,90.7910003662109,91.0739974975586,91.7350006103516,92.0830001831055,92.318000793457,91.8889999389648,92.2490005493164,92.5999984741211,92.2580032348633,92.6559982299805,92.6869964599609,92.7259979248047,92.4459991455078,92.2750015258789,92.3880004882813,92.3190002441406,91.8789978027344,91.8339996337891,91.6129989624023,91.4550018310547,91.4830017089844
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Germany,DEU,91.8420028686523,92.2210006713867,92.1740036010742,91.4800033569336,91.7089996337891,91.7559967041016,91.193000793457,90.5830001831055,90.7590026855469,90.7679977416992,91.1579971313477,91.5599975585938,91.5800018310547,91.5139999389648,91.6569976806641,91.8970031738281,92.0169982910156,92.2519989013672,92.3479995727539,92.447998046875,92.4670028686523
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Hungary,HUN,88.3489990234375,88.7509994506836,89.4980010986328,89.7289962768555,89.9560012817383,90.7880020141602,89.7070007324219,90.2200012207031,90.9290008544922,90.7939987182617,91.4599990844727,90.838996887207,91.0749969482422,91.4700012207031,91.286003112793,91.7760009765625,92.2180023193359,92.015998840332,91.8270034790039,91.7440032958984,91.8000030517578
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Iceland,ISL,88.4889984130859,88.6259994506836,88.6669998168945,90.2300033569336,90.5240020751953,92.6529998779297,91.4400024414063,92.5950012207031,92.3919982910156,92.4079971313477,92.7360000610352,93.3850021362305,91.6890029907227,91.6289978027344,91.5270004272461,91.7639999389648,92.0950012207031,92.4410018920898,92.375,92.3600006103516,92.3659973144531
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Iraq,IRQ,62.0099983215332,63.4000015258789,63.7649993896484,63.3349990844727,62.5439987182617,59.132999420166,61.1990013122559,61.7480010986328,61.9850006103516,61.8310012817383,62.076000213623,61.4879989624023,61.6619987487793,62.0200004577637,62.2150001525879,62.3419990539551,62.1360015869141,61.6590003967285,61.8139991760254,61.6520004272461,61.609001159668
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,"Iran, Islamic Rep.",IRN,54.5709991455078,53.3889999389648,52.1339988708496,50.6980018615723,49.5369987487793,48.398998260498,47.3950004577637,46.1539993286133,44.4129981994629,42.6319999694824,46.7709999084473,46.6240005493164,50.3059997558594,52.2630004882813,53.8110008239746,55.4449996948242,57.0769996643066,56.4150009155273,55.3520011901855,56.0320014953613,56.3050003051758
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Ireland,IRL,90.3399963378906,90.7870025634766,90.9169998168945,91.8509979248047,92.3600006103516,92.2330017089844,92.2129974365234,92.8789978027344,93.2689971923828,92.8280029296875,92.5039978027344,92.2440032958984,91.9929962158203,92.2839965820313,92.3460006713867,91.7399978637695,92.0149993896484,91.9029998779297,91.7979965209961,92.2460021972656,92.3270034790039
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Israel,ISR,93.9759979248047,93.4349975585938,93.411003112793,93.7770004272461,93.5820007324219,93.2249984741211,93.2720031738281,93.1839981079102,92.5739974975586,92.9459991455078,93.0370025634766,92.5660018920898,92.5989990234375,92.2360000610352,92.0500030517578,91.9769973754883,91.677001953125,91.6289978027344,90.8099975585938,90.9520034790039,91.0630035400391
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Italy,ITA,77.9140014648438,77.9169998168945,78.0169982910156,78.0039978027344,77.9469985961914,77.8560028076172,77.8119964599609,79.4860000610352,79.5979995727539,79.984001159668,80.7050018310547,81.5299987792969,81.4919967651367,81.7480010986328,81.7040023803711,81.7779998779297,81.568000793457,81.7060012817383,81.9469985961914,83.0179977416992,83.0469970703125
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Japan,JPN,79.9749984741211,80.3980026245117,81.390998840332,82.4580001831055,83.302001953125,83.8249969482422,84.2099990844727,84.6549987792969,85.8759994506836,86.3870010375977,87.0510025024414,87.6080017089844,88.1729965209961,88.6689987182617,89.2799987792969,89.6129989624023,89.8099975585938,90.2819976806641,90.8529968261719,91.1050033569336,91.1419982910156
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Kenya,KEN,19.3250007629395,19.3799991607666,19.4060001373291,19.4720001220703,19.4610004425049,19.5279998779297,19.6259994506836,19.7350006103516,19.9419994354248,20.1800003051758,20.2469997406006,20.4890003204346,20.7649993896484,20.9860000610352,21.2129993438721,21.4939994812012,21.7569999694824,22.0669994354248,22.3950004577637,22.6949996948242,23.0100002288818
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Kuwait,KWT,99.5319976806641,99.5169982910156,99.5130004882813,99.5100021362305,99.5100021362305,99.5270004272461,99.5350036621094,99.5390014648438,99.6070022583008,99.6350021362305,99.6179962158203,99.4309997558594,99.1589965820313,98.8679962158203,99.4160003662109,99.5650024414063,99.6330032348633,99.6800003051758,99.3880004882813,99.379997253418,99.3820037841797
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Latvia,LVA,83.9420013427734,84.5670013427734,86.484001159668,86.75,88.6829986572266,89.0960006713867,87.2969970703125,90.2259979248047,90.0719985961914,91.0989990234375,92.5059967041016,91.2509994506836,90.6039962768555,90.8980026245117,91.0179977416992,90.6699981689453,91.2149963378906,90.5090026855469,90.1169967651367,89.625,89.661003112793
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Libya,LBY,95.0449981689453,95.0550003051758,95.068000793457,95.0770034790039,95.0930023193359,95.1039962768555,95.1230010986328,95.1360015869141,95.1520004272461,95.1630020141602,95.1780014038086,95.1849975585938,95.1969985961914,95.1709976196289,95.1399993896484,95.2279968261719,95.2279968261719,95.2129974365234,95.2190017700195,95.2160034179688,95.2539978027344
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Malaysia,MYS,75.1159973144531,75.6449966430664,76.4359970092773,76.8519973754883,77.2399978637695,77.447998046875,76.6989974975586,78.4580001831055,78.1149978637695,77.2799987792969,78.8720016479492,78.2850036621094,78.5930023193359,79.8629989624023,77.0970001220703,74.9300003051758,75.0910034179688,72.911003112793,73.4440002441406,73.7259979248047,73.9909973144531
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Maldives,MDV,46.0890007019043,46.7980003356934,47.431999206543,47.8499984741211,48.2809982299805,48.6949996948242,49.0509986877441,49.3240013122559,49.6319999694824,51.2039985656738,52.8730010986328,53.9580001831055,55.1209983825684,56.2869987487793,57.2309989929199,57.9650001525879,58.7789993286133,62.6829986572266,65.9440002441406,65.9140014648438,65.9779968261719
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Malta,MLT,94.2679977416992,94.2559967041016,94.2750015258789,95.0009994506836,94.8000030517578,91.6650009155273,94.2959976196289,93.7600021362305,94.1129989624023,92.8330001831055,93.681999206543,93.3040008544922,93.8479995727539,93.9680023193359,93.7620010375977,93.8059997558594,93.1320037841797,92.9570007324219,93.9039993286133,92.1890029907227,92.2160034179688
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Mexico,MEX,61.4420013427734,61.9269981384277,64.568000793457,64.2389984130859,63.1319999694824,62.4860000610352,62.859001159668,64.5550003051758,64.8710021972656,64.7279968261719,65.2839965820313,64.7969970703125,65.5970001220703,65.2509994506836,65.4960021972656,66.2570037841797,67.2259979248047,67.0469970703125,67.3730010986328,68.3430023193359,68.4229965209961
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Middle East & North Africa,MEA,61.6567943300657,62.1784114849438,60.6361897153386,62.467457052757,63.4882891435227,60.6951382300171,58.749537594897,59.3071229942461,60.2946564101406,59.1180225334462,61.8661184472436,62.0718967427801,63.7238744596351,65.1654955536623,66.8123833521438,66.4170635184641,66.7509068478013,67.2156111733115,70.232953096178,69.9092053807284,70.1791247130479
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Netherlands,NLD,90.3649978637695,90.2460021972656,90.5989990234375,90.2490005493164,90.5210037231445,91.3970031738281,90.375,90.2870025634766,90.1159973144531,89.9820022583008,89.9489974975586,89.5380020141602,88.5579986572266,88.4540023803711,88.3209991455078,87.7730026245117,87.3440017700195,86.6500015258789,86.7779998779297,86.7929992675781,86.8820037841797
