category,item,variety,price,unit,month,year
vegetable,parsnips,all_varieties,0.8,kg,4,2018
vegetable,rhubarb,forced,5.93,kg,4,2018
vegetable,rhubarb,outdoor,2.88,kg,4,2018
vegetable,tomatoes,round,1.07,kg,4,2018
vegetable,watercress,pillow_packs,10.9,kg,4,2018
cut_flowers,alstromeria,indoor,0.28,stem,4,2018
cut_flowers,narcissus,indoor,0.04,stem,4,2018
cut_flowers,narcissus,outdoor,0.03,stem,4,2018
cut_flowers,tulips,tulips,0.21,stem,4,2018
fruit,apples,bramleys_seedling,0.85,kg,3,2018
fruit,apples,braeburn,0.92,kg,3,2018
fruit,apples,gala,0.9,kg,3,2018
fruit,apples,other_late_season,1.96,kg,3,2018
fruit,pears,conference,0.74,kg,3,2018
vegetable,asparagus,asparagus,14.67,kg,3,2018
vegetable,beetroot,beetroot,0.44,kg,3,2018
vegetable,brussels_sprouts,brussels_sprouts,0.68,kg,3,2018
vegetable,pak_choi,pak_choi,2.64,kg,3,2018
vegetable,curly_kale,curly_kale,2.33,kg,3,2018
vegetable,cabbage,red,0.34,kg,3,2018
vegetable,cabbage,savoy,0.4,head,3,2018
vegetable,spring_greens,prepacked,1.55,kg,3,2018
vegetable,cabbage,white,0.35,kg,3,2018
vegetable,cabbage,round_green_other,0.36,head,3,2018
vegetable,carrots,topped_washed,0.37,kg,3,2018
vegetable,cauliflower,all,0.85,head,3,2018
vegetable,celeriac,celeriac,0.75,kg,3,2018
vegetable,cucumbers,cucumbers,0.92,kg,3,2018
vegetable,leeks,trimmed,1.09,kg,3,2018
vegetable,lettuce,butterhead_indoor,0.31,head,3,2018
vegetable,lettuce,cos,0.56,head,3,2018
vegetable,lettuce,little_gem,0.57,twin,3,2018
vegetable,onion,bulb_brown,0.34,kg,3,2018
vegetable,onion,bulb_red,0.45,kg,3,2018
vegetable,swede,swede,0.14,kg,3,2018
vegetable,turnip,turnip,0.61,kg,3,2018
vegetable,parsnips,all_varieties,0.79,kg,3,2018
vegetable,rhubarb,forced,6.77,kg,3,2018
vegetable,rhubarb,outdoor,3.04,kg,3,2018
vegetable,watercress,pillow_packs,10.53,kg,3,2018
cut_flowers,alstromeria,indoor,0.28,stem,3,2018
cut_flowers,narcissus,indoor,0.04,stem,3,2018
cut_flowers,narcissus,outdoor,0.03,stem,3,2018
cut_flowers,tulips,tulips,0.21,stem,3,2018
fruit,apples,bramleys_seedling,0.84,kg,3,2018
fruit,apples,coxs_orange_group,0.73,kg,3,2018
fruit,apples,braeburn,0.9,kg,3,2018
fruit,apples,gala,0.91,kg,3,2018
fruit,apples,other_late_season,1.62,kg,3,2018
fruit,pears,conference,0.81,kg,3,2018
vegetable,beetroot,beetroot,0.46,kg,3,2018
vegetable,brussels_sprouts,brussels_sprouts,0.68,kg,3,2018
vegetable,pak_choi,pak_choi,2.65,kg,3,2018
vegetable,curly_kale,curly_kale,2.54,kg,3,2018
vegetable,cabbage,red,0.37,kg,3,2018
vegetable,cabbage,savoy,0.43,head,3,2018
vegetable,spring_greens,prepacked,1.52,kg,3,2018
vegetable,cabbage,white,0.34,kg,3,2018
vegetable,cabbage,round_green_other,0.36,head,3,2018
vegetable,carrots,topped_washed,0.35,kg,3,2018
vegetable,cauliflower,all,0.83,head,3,2018
vegetable,celeriac,celeriac,0.68,kg,3,2018
vegetable,cucumbers,cucumbers,0.83,kg,3,2018
vegetable,leeks,trimmed,1.11,kg,3,2018
vegetable,lettuce,butterhead_indoor,0.33,head,3,2018
vegetable,lettuce,little_gem,0.6,twin,3,2018
vegetable,onion,bulb_brown,0.3,kg,3,2018
vegetable,onion,bulb_red,0.43,kg,3,2018
vegetable,swede,swede,0.14,kg,3,2018
vegetable,turnip,turnip,0.71,kg,3,2018
vegetable,parsnips,all_varieties,0.77,kg,3,2018
vegetable,rhubarb,forced,4.24,kg,3,2018
vegetable,rhubarb,outdoor,1.98,kg,3,2018
vegetable,watercress,pillow_packs,12.09,kg,3,2018
cut_flowers,alstromeria,indoor,0.32,stem,3,2018
cut_flowers,narcissus,outdoor,0.03,stem,3,2018
cut_flowers,tulips,tulips,0.17,stem,3,2018
fruit,apples,bramleys_seedling,0.81,kg,3,2018
fruit,apples,braeburn,0.81,kg,3,2018
fruit,apples,gala,0.93,kg,3,2018
fruit,apples,other_late_season,1.03,kg,3,2018
fruit,pears,conference,0.73,kg,3,2018
vegetable,beetroot,beetroot,0.45,kg,3,2018
vegetable,brussels_sprouts,brussels_sprouts,0.68,kg,3,2018
vegetable,pak_choi,pak_choi,2.88,kg,3,2018
vegetable,curly_kale,curly_kale,2.13,kg,3,2018
vegetable,cabbage,red,0.34,kg,3,2018
vegetable,cabbage,savoy,0.43,head,3,2018
vegetable,spring_greens,prepacked,1.18,kg,3,2018
vegetable,cabbage,white,0.34,kg,3,2018
vegetable,cabbage,round_green_other,0.38,head,3,2018
vegetable,carrots,topped_washed,0.35,kg,3,2018
vegetable,cauliflower,all,0.94,head,3,2018
vegetable,celeriac,celeriac,0.7,kg,3,2018
vegetable,cucumbers,cucumbers,0.53,kg,3,2018
vegetable,leeks,trimmed,1.12,kg,3,2018
vegetable,lettuce,butterhead_indoor,0.33,head,3,2018
vegetable,lettuce,little_gem,0.57,twin,3,2018
vegetable,onion,bulb_brown,0.34,kg,3,2018
vegetable,onion,bulb_red,0.46,kg,3,2018
vegetable,swede,swede,0.15,kg,3,2018
vegetable,turnip,turnip,0.77,kg,3,2018
vegetable,parsnips,all_varieties,0.8,kg,3,2018
vegetable,rhubarb,forced,3.81,kg,3,2018
vegetable,watercress,pillow_packs,11.15,kg,3,2018
cut_flowers,alstromeria,indoor,0.28,stem,3,2018
cut_flowers,narcissus,indoor,0.05,stem,3,2018
cut_flowers,narcissus,outdoor,0.04,stem,3,2018
cut_flowers,tulips,tulips,0.26,stem,3,2018
fruit,apples,bramleys_seedling,0.75,kg,3,2018
fruit,apples,coxs_orange_group,0.69,kg,3,2018
fruit,apples,egremont_russet,0.78,kg,3,2018
fruit,apples,braeburn,0.74,kg,3,2018
fruit,apples,gala,0.92,kg,3,2018
fruit,apples,other_late_season,1,kg,3,2018
fruit,pears,conference,0.69,kg,3,2018
fruit,pears,doyenne_du_comice,0.79,kg,3,2018
vegetable,beetroot,beetroot,0.49,kg,3,2018
vegetable,brussels_sprouts,brussels_sprouts,0.65,kg,3,2018
vegetable,pak_choi,pak_choi,3,kg,3,2018
vegetable,curly_kale,curly_kale,2.3,kg,3,2018
vegetable,cabbage,red,0.35,kg,3,2018
vegetable,cabbage,savoy,0.45,head,3,2018
vegetable,spring_greens,prepacked,1.12,kg,3,2018
vegetable,cabbage,white,0.32,kg,3,2018
vegetable,cabbage,round_green_other,0.37,head,3,2018
vegetable,carrots,topped_washed,0.33,kg,3,2018
vegetable,cauliflower,all,0.96,head,3,2018
vegetable,celeriac,celeriac,0.65,kg,3,2018
vegetable,cucumbers,cucumbers,1.02,kg,3,2018
vegetable,leeks,trimmed,1.09,kg,3,2018
vegetable,lettuce,butterhead_indoor,0.34,head,3,2018
vegetable,lettuce,little_gem,0.6,twin,3,2018
vegetable,onion,bulb_brown,0.35,kg,3,2018
vegetable,onion,bulb_red,0.44,kg,3,2018
vegetable,swede,swede,0.15,kg,3,2018
vegetable,turnip,turnip,0.76,kg,3,2018
vegetable,parsnips,all_varieties,0.74,kg,3,2018
vegetable,rhubarb,forced,4.15,kg,3,2018
vegetable,watercress,pillow_packs,12.68,kg,3,2018
cut_flowers,alstromeria,indoor,0.31,stem,3,2018
cut_flowers,narcissus,indoor,0.07,stem,3,2018
cut_flowers,narcissus,outdoor,0.04,stem,3,2018
cut_flowers,tulips,tulips,0.21,stem,3,2018
fruit,apples,bramleys_seedling,0.73,kg,3,2018
fruit,apples,coxs_orange_group,0.71,kg,3,2018
fruit,apples,egremont_russet,0.86,kg,3,2018
fruit,apples,braeburn,0.74,kg,3,2018
fruit,apples,gala,0.9,kg,3,2018
fruit,apples,other_late_season,0.75,kg,3,2018
fruit,pears,conference,0.67,kg,3,2018
fruit,pears,doyenne_du_comice,0.73,kg,3,2018
vegetable,beetroot,beetroot,0.48,kg,3,2018
vegetable,brussels_sprouts,brussels_sprouts,0.67,kg,3,2018
vegetable,pak_choi,pak_choi,2.79,kg,3,2018
vegetable,curly_kale,curly_kale,2.04,kg,3,2018
vegetable,cabbage,red,0.35,kg,3,2018
vegetable,cabbage,savoy,0.45,head,3,2018
vegetable,spring_greens,prepacked,1.12,kg,3,2018
vegetable,cabbage,white,0.32,kg,3,2018
vegetable,cabbage,round_green_other,0.41,head,3,2018
vegetable,carrots,topped_washed,0.33,kg,3,2018
vegetable,cauliflower,all,0.81,head,3,2018
vegetable,celeriac,celeriac,0.7,kg,3,2018
vegetable,cucumbers,cucumbers,1.17,kg,3,2018
vegetable,leeks,trimmed,1.04,kg,3,2018
vegetable,lettuce,butterhead_indoor,0.36,head,3,2018
vegetable,lettuce,little_gem,0.64,twin,3,2018
vegetable,onion,bulb_brown,0.36,kg,3,2018
vegetable,onion,bulb_red,0.46,kg,3,2018
vegetable,swede,swede,0.15,kg,3,2018
vegetable,turnip,turnip,0.74,kg,3,2018
vegetable,parsnips,all_varieties,0.76,kg,3,2018
vegetable,rhubarb,forced,3.91,kg,3,2018
vegetable,watercress,pillow_packs,10.93,kg,3,2018
cut_flowers,alstromeria,indoor,0.33,stem,3,2018
cut_flowers,narcissus,indoor,0.06,stem,3,2018
cut_flowers,narcissus,outdoor,0.03,stem,3,2018
cut_flowers,tulips,tulips,0.18,stem,3,2018
fruit,apples,bramleys_seedling,0.73,kg,2,2018
fruit,apples,coxs_orange_group,0.81,kg,2,2018
fruit,apples,egremont_russet,0.95,kg,2,2018
fruit,apples,braeburn,0.75,kg,2,2018
fruit,apples,gala,0.85,kg,2,2018
fruit,apples,other_late_season,1.08,kg,2,2018
fruit,pears,conference,0.74,kg,2,2018
fruit,pears,doyenne_du_comice,0.8,kg,2,2018
fruit,pears,other,0.5,kg,2,2018
vegetable,beetroot,beetroot,0.44,kg,2,2018
vegetable,brussels_sprouts,brussels_sprouts,0.7,kg,2,2018
vegetable,pak_choi,pak_choi,2.77,kg,2,2018
vegetable,curly_kale,curly_kale,1.98,kg,2,2018
vegetable,cabbage,red,0.37,kg,2,2018
vegetable,cabbage,savoy,0.43,head,2,2018
vegetable,spring_greens,prepacked,1.09,kg,2,2018
vegetable,cabbage,white,0.32,kg,2,2018
vegetable,cabbage,round_green_other,0.42,head,2,2018
vegetable,carrots,topped_washed,0.33,kg,2,2018
vegetable,cauliflower,all,0.88,head,2,2018
vegetable,celeriac,celeriac,0.68,kg,2,2018
vegetable,leeks,trimmed,0.85,kg,2,2018
vegetable,lettuce,butterhead_indoor,0.35,head,2,2018
vegetable,lettuce,little_gem,0.64,twin,2,2018
vegetable,onion,bulb_brown,0.34,kg,2,2018
vegetable,onion,bulb_red,0.45,kg,2,2018
vegetable,swede,swede,0.15,kg,2,2018
vegetable,turnip,turnip,0.73,kg,2,2018
vegetable,parsnips,all_varieties,0.78,kg,2,2018
vegetable,rhubarb,forced,3.66,kg,2,2018
vegetable,watercress,pillow_packs,10.58,kg,2,2018
cut_flowers,alstromeria,indoor,0.31,stem,2,2018
cut_flowers,narcissus,indoor,0.07,stem,2,2018
cut_flowers,narcissus,outdoor,0.04,stem,2,2018
cut_flowers,tulips,tulips,0.17,stem,2,2018
pot_plants,cyclamen,13_cm,1.5,unit,2,2018
fruit,apples,bramleys_seedling,0.72,kg,2,2018
fruit,apples,coxs_orange_group,0.85,kg,2,2018
fruit,apples,egremont_russet,0.97,kg,2,2018
fruit,apples,braeburn,0.78,kg,2,2018
fruit,apples,gala,0.82,kg,2,2018
fruit,apples,other_late_season,1.02,kg,2,2018
fruit,pears,conference,0.76,kg,2,2018
fruit,pears,doyenne_du_comice,0.83,kg,2,2018
vegetable,beetroot,beetroot,0.46,kg,2,2018
vegetable,brussels_sprouts,brussels_sprouts,0.73,kg,2,2018
vegetable,pak_choi,pak_choi,2.9,kg,2,2018
vegetable,curly_kale,curly_kale,2.08,kg,2,2018
vegetable,cabbage,red,0.37,kg,2,2018
vegetable,cabbage,savoy,0.43,head,2,2018
vegetable,spring_greens,prepacked,1.07,kg,2,2018
vegetable,cabbage,white,0.31,kg,2,2018
vegetable,cabbage,round_green_other,0.42,head,2,2018
vegetable,carrots,topped_washed,0.32,kg,2,2018
vegetable,cauliflower,all,0.86,head,2,2018
vegetable,celeriac,celeriac,0.6,kg,2,2018
vegetable,leeks,trimmed,0.86,kg,2,2018
vegetable,lettuce,butterhead_indoor,0.35,head,2,2018
vegetable,lettuce,little_gem,0.62,twin,2,2018
vegetable,onion,bulb_brown,0.3,kg,2,2018
vegetable,onion,bulb_red,0.44,kg,2,2018
vegetable,swede,swede,0.15,kg,2,2018
vegetable,turnip,turnip,0.78,kg,2,2018
vegetable,parsnips,all_varieties,0.77,kg,2,2018
vegetable,rhubarb,forced,2.91,kg,2,2018
vegetable,watercress,pillow_packs,9.93,kg,2,2018
cut_flowers,alstromeria,indoor,0.34,stem,2,2018
cut_flowers,narcissus,indoor,0.08,stem,2,2018
cut_flowers,narcissus,outdoor,0.04,stem,2,2018
cut_flowers,tulips,tulips,0.18,stem,2,2018
pot_plants,cyclamen,13_cm,1.5,unit,2,2018
fruit,apples,bramleys_seedling,0.78,kg,2,2018
fruit,apples,coxs_orange_group,0.8,kg,2,2018
fruit,apples,egremont_russet,1.02,kg,2,2018
fruit,apples,braeburn,0.79,kg,2,2018
fruit,apples,gala,0.82,kg,2,2018
fruit,apples,other_late_season,0.88,kg,2,2018
fruit,pears,conference,0.68,kg,2,2018
fruit,pears,doyenne_du_comice,0.81,kg,2,2018
vegetable,beetroot,beetroot,0.45,kg,2,2018
vegetable,brussels_sprouts,brussels_sprouts,0.69,kg,2,2018
vegetable,pak_choi,pak_choi,2.82,kg,2,2018
vegetable,curly_kale,curly_kale,1.8,kg,2,2018
vegetable,cabbage,red,0.38,kg,2,2018
vegetable,cabbage,savoy,0.42,head,2,2018
vegetable,spring_greens,prepacked,1.03,kg,2,2018
vegetable,cabbage,white,0.32,kg,2,2018
vegetable,cabbage,round_green_other,0.42,head,2,2018
vegetable,carrots,topped_washed,0.32,kg,2,2018
vegetable,cauliflower,all,0.86,head,2,2018
vegetable,celeriac,celeriac,0.71,kg,2,2018
vegetable,leeks,trimmed,0.84,kg,2,2018
vegetable,lettuce,butterhead_indoor,0.34,head,2,2018
vegetable,lettuce,crisp_iceberg_type,0.35,head,2,2018
vegetable,lettuce,little_gem,0.61,twin,2,2018
vegetable,onion,bulb_brown,0.37,kg,2,2018
vegetable,onion,bulb_red,0.5,kg,2,2018
vegetable,swede,swede,0.15,kg,2,2018
vegetable,turnip,turnip,0.7,kg,2,2018
vegetable,parsnips,all_varieties,0.82,kg,2,2018
vegetable,rhubarb,forced,3.54,kg,2,2018
vegetable,watercress,pillow_packs,10.42,kg,2,2018
cut_flowers,alstromeria,indoor,0.33,stem,2,2018
cut_flowers,narcissus,indoor,0.09,stem,2,2018
cut_flowers,narcissus,outdoor,0.04,stem,2,2018
cut_flowers,tulips,tulips,0.18,stem,2,2018
pot_plants,cyclamen,13_cm,1.5,unit,2,2018
fruit,apples,bramleys_seedling,0.79,kg,2,2018
fruit,apples,coxs_orange_group,0.77,kg,2,2018
fruit,apples,egremont_russet,0.83,kg,2,2018
fruit,apples,braeburn,0.75,kg,2,2018
fruit,apples,gala,0.74,kg,2,2018
fruit,apples,other_late_season,1.08,kg,2,2018
fruit,pears,conference,0.68,kg,2,2018
fruit,pears,doyenne_du_comice,0.98,kg,2,2018
vegetable,beetroot,beetroot,0.46,kg,2,2018
vegetable,brussels_sprouts,brussels_sprouts,0.68,kg,2,2018
vegetable,pak_choi,pak_choi,2.39,kg,2,2018
vegetable,curly_kale,curly_kale,2,kg,2,2018
vegetable,cabbage,red,0.35,kg,2,2018
vegetable,cabbage,savoy,0.41,head,2,2018
vegetable,spring_greens,prepacked,0.99,kg,2,2018
vegetable,cabbage,white,0.33,kg,2,2018
vegetable,cabbage,round_green_other,0.39,head,2,2018
vegetable,carrots,topped_washed,0.32,kg,2,2018
vegetable,cauliflower,all,0.67,head,2,2018
vegetable,celeriac,celeriac,0.7,kg,2,2018
vegetable,leeks,trimmed,0.93,kg,2,2018
vegetable,lettuce,butterhead_indoor,0.34,head,2,2018
vegetable,lettuce,little_gem,0.66,twin,2,2018
vegetable,onion,bulb_brown,0.32,kg,2,2018
vegetable,onion,bulb_red,0.48,kg,2,2018
vegetable,swede,swede,0.15,kg,2,2018
vegetable,turnip,turnip,0.73,kg,2,2018
vegetable,parsnips,all_varieties,0.83,kg,2,2018
vegetable,rhubarb,forced,3.65,kg,2,2018
vegetable,watercress,pillow_packs,11.29,kg,2,2018
cut_flowers,alstromeria,indoor,0.33,stem,2,2018
cut_flowers,narcissus,indoor,0.08,stem,2,2018
cut_flowers,narcissus,outdoor,0.03,stem,2,2018
cut_flowers,tulips,tulips,0.17,stem,2,2018
pot_plants,cyclamen,13_cm,1.5,unit,2,2018
fruit,apples,bramleys_seedling,0.78,kg,1,2018
fruit,apples,coxs_orange_group,0.76,kg,1,2018
fruit,apples,egremont_russet,0.88,kg,1,2018
fruit,apples,braeburn,0.7,kg,1,2018
fruit,apples,gala,0.78,kg,1,2018
fruit,apples,other_late_season,0.96,kg,1,2018
fruit,pears,conference,0.64,kg,1,2018
fruit,pears,doyenne_du_comice,0.9,kg,1,2018
vegetable,beetroot,beetroot,0.47,kg,1,2018
vegetable,brussels_sprouts,brussels_sprouts,0.68,kg,1,2018
vegetable,pak_choi,pak_choi,2.58,kg,1,2018
vegetable,curly_kale,curly_kale,2.1,kg,1,2018
vegetable,cabbage,red,0.35,kg,1,2018
vegetable,cabbage,savoy,0.4,head,1,2018
vegetable,spring_greens,prepacked,0.88,kg,1,2018
vegetable,cabbage,white,0.33,kg,1,2018
vegetable,cabbage,round_green_other,0.4,head,1,2018
vegetable,carrots,topped_washed,0.33,kg,1,2018
vegetable,cauliflower,all,0.72,head,1,2018
vegetable,celeriac,celeriac,0.65,kg,1,2018
vegetable,leeks,trimmed,0.95,kg,1,2018
vegetable,lettuce,butterhead_indoor,0.34,head,1,2018
vegetable,lettuce,little_gem,0.66,twin,1,2018
vegetable,onion,bulb_brown,0.29,kg,1,2018
vegetable,onion,bulb_red,0.46,kg,1,2018
vegetable,swede,swede,0.16,kg,1,2018
vegetable,turnip,turnip,0.87,kg,1,2018
vegetable,parsnips,all_varieties,0.84,kg,1,2018
vegetable,rhubarb,forced,3.51,kg,1,2018
vegetable,watercress,pillow_packs,11.9,kg,1,2018
cut_flowers,alstromeria,indoor,0.33,stem,1,2018
cut_flowers,narcissus,indoor,0.08,stem,1,2018
cut_flowers,narcissus,outdoor,0.03,stem,1,2018
cut_flowers,tulips,tulips,0.19,stem,1,2018
pot_plants,cyclamen,13_cm,1.5,unit,1,2018
fruit,apples,bramleys_seedling,0.83,kg,1,2018
fruit,apples,coxs_orange_group,0.78,kg,1,2018
fruit,apples,egremont_russet,1,kg,1,2018
fruit,apples,braeburn,0.77,kg,1,2018
fruit,apples,gala,0.8,kg,1,2018
fruit,apples,other_late_season,0.88,kg,1,2018
fruit,pears,conference,0.7,kg,1,2018
fruit,pears,doyenne_du_comice,0.88,kg,1,2018
vegetable,beetroot,beetroot,0.47,kg,1,2018
vegetable,brussels_sprouts,brussels_sprouts,0.68,kg,1,2018
vegetable,pak_choi,pak_choi,2.51,kg,1,2018
vegetable,curly_kale,curly_kale,1.99,kg,1,2018
vegetable,cabbage,red,0.38,kg,1,2018
vegetable,cabbage,savoy,0.38,head,1,2018
vegetable,spring_greens,prepacked,0.87,kg,1,2018
vegetable,cabbage,white,0.35,kg,1,2018
vegetable,cabbage,round_green_other,0.39,head,1,2018
vegetable,carrots,topped_washed,0.32,kg,1,2018
vegetable,cauliflower,all,0.8,head,1,2018
vegetable,celeriac,celeriac,0.75,kg,1,2018
vegetable,leeks,trimmed,0.96,kg,1,2018
vegetable,lettuce,butterhead_indoor,0.34,head,1,2018
vegetable,lettuce,little_gem,0.64,twin,1,2018
vegetable,onion,bulb_brown,0.36,kg,1,2018
vegetable,onion,bulb_red,0.45,kg,1,2018
vegetable,swede,swede,0.16,kg,1,2018
vegetable,turnip,turnip,0.75,kg,1,2018
vegetable,parsnips,all_varieties,0.82,kg,1,2018
vegetable,rhubarb,forced,3.99,kg,1,2018
vegetable,watercress,pillow_packs,11.08,kg,1,2018
cut_flowers,alstromeria,indoor,0.31,stem,1,2018
cut_flowers,lillies,oriental,0.83,stem,1,2018
cut_flowers,narcissus,indoor,0.06,stem,1,2018
cut_flowers,narcissus,outdoor,0.04,stem,1,2018
cut_flowers,tulips,tulips,0.18,stem,1,2018
pot_plants,cyclamen,13_cm,1.5,unit,1,2018
fruit,apples,bramleys_seedling,0.79,kg,1,2018
fruit,apples,coxs_orange_group,0.82,kg,1,2018
fruit,apples,egremont_russet,1,kg,1,2018
fruit,apples,braeburn,0.78,kg,1,2018
fruit,apples,gala,0.79,kg,1,2018
fruit,apples,other_late_season,0.81,kg,1,2018
fruit,pears,conference,0.6,kg,1,2018
fruit,pears,doyenne_du_comice,0.61,kg,1,2018
fruit,pears,other,0.22,kg,1,2018
vegetable,beetroot,beetroot,0.46,kg,1,2018
vegetable,brussels_sprouts,brussels_sprouts,0.66,kg,1,2018
vegetable,pak_choi,pak_choi,2.36,kg,1,2018
vegetable,curly_kale,curly_kale,2.01,kg,1,2018
vegetable,cabbage,red,0.38,kg,1,2018
vegetable,cabbage,savoy,0.38,head,1,2018
vegetable,spring_greens,prepacked,0.93,kg,1,2018
vegetable,cabbage,summer_autumn_pointed,0.8,kg,1,2018
vegetable,cabbage,white,0.32,kg,1,2018
vegetable,cabbage,round_green_other,0.38,head,1,2018
vegetable,carrots,topped_washed,0.33,kg,1,2018
vegetable,cauliflower,all,0.76,head,1,2018
vegetable,celeriac,celeriac,0.86,kg,1,2018
vegetable,leeks,trimmed,0.92,kg,1,2018
vegetable,lettuce,butterhead_indoor,0.34,head,1,2018
vegetable,lettuce,little_gem,0.6,twin,1,2018
vegetable,onion,bulb_brown,0.35,kg,1,2018
vegetable,onion,bulb_red,0.47,kg,1,2018
vegetable,swede,swede,0.15,kg,1,2018
vegetable,turnip,turnip,0.77,kg,1,2018
vegetable,parsnips,all_varieties,0.82,kg,1,2018
vegetable,watercress,pillow_packs,11.09,kg,1,2018
cut_flowers,alstromeria,indoor,0.29,stem,1,2018
cut_flowers,lillies,oriental,0.83,stem,1,2018
cut_flowers,narcissus,indoor,0.06,stem,1,2018
cut_flowers,narcissus,outdoor,0.05,stem,1,2018
cut_flowers,tulips,tulips,0.19,stem,1,2018
fruit,apples,bramleys_seedling,0.75,kg,12,2017
fruit,apples,coxs_orange_group,0.78,kg,12,2017
fruit,apples,egremont_russet,0.86,kg,12,2017
fruit,apples,braeburn,0.71,kg,12,2017
fruit,apples,gala,0.78,kg,12,2017
fruit,apples,other_late_season,0.88,kg,12,2017
fruit,pears,conference,0.64,kg,12,2017
fruit,pears,doyenne_du_comice,0.75,kg,12,2017
fruit,pears,other,0.58,kg,12,2017
vegetable,beetroot,beetroot,0.46,kg,12,2017
vegetable,brussels_sprouts,brussels_sprouts,0.69,kg,12,2017
vegetable,pak_choi,pak_choi,2.48,kg,12,2017
vegetable,curly_kale,curly_kale,2.1,kg,12,2017
vegetable,cabbage,red,0.38,kg,12,2017
vegetable,cabbage,savoy,0.42,head,12,2017
vegetable,spring_greens,prepacked,0.93,kg,12,2017
vegetable,cabbage,summer_autumn_pointed,0.48,kg,12,2017
vegetable,cabbage,white,0.34,kg,12,2017
vegetable,cabbage,round_green_other,0.37,head,12,2017
vegetable,carrots,topped_washed,0.31,kg,12,2017
vegetable,cauliflower,all,0.87,head,12,2017
vegetable,celery,all_washed,0.68,kg,12,2017
vegetable,celeriac,celeriac,0.86,kg,12,2017
vegetable,leeks,trimmed,0.92,kg,12,2017
vegetable,lettuce,butterhead_indoor,0.33,head,12,2017
vegetable,lettuce,little_gem,0.56,twin,12,2017
vegetable,onion,bulb_brown,0.37,kg,12,2017
vegetable,onion,bulb_red,0.47,kg,12,2017
vegetable,swede,swede,0.16,kg,12,2017
vegetable,turnip,turnip,0.8,kg,12,2017
vegetable,parsnips,all_varieties,0.83,kg,12,2017
vegetable,watercress,pillow_packs,10.82,kg,12,2017
cut_flowers,alstromeria,indoor,0.27,stem,12,2017
cut_flowers,chrysanthemum,indoor_spray,0.2,stem,12,2017
cut_flowers,lillies,oriental,0.77,stem,12,2017
cut_flowers,narcissus,indoor,0.08,stem,12,2017
cut_flowers,tulips,tulips,0.24,stem,12,2017
pot_plants,cyclamen,13_cm,1.5,unit,12,2017
pot_plants,poinsettia,13_cm,2.13,unit,12,2017
fruit,apples,bramleys_seedling,0.72,kg,12,2017
fruit,apples,coxs_orange_group,0.77,kg,12,2017
fruit,apples,egremont_russet,0.87,kg,12,2017
fruit,apples,braeburn,0.7,kg,12,2017
fruit,apples,gala,0.8,kg,12,2017
fruit,apples,other_late_season,0.92,kg,12,2017
fruit,pears,conference,0.63,kg,12,2017
fruit,pears,doyenne_du_comice,0.78,kg,12,2017
vegetable,beetroot,beetroot,0.47,kg,12,2017
vegetable,brussels_sprouts,brussels_sprouts,0.7,kg,12,2017
vegetable,pak_choi,pak_choi,2.41,kg,12,2017
vegetable,curly_kale,curly_kale,1.92,kg,12,2017
vegetable,cabbage,red,0.37,kg,12,2017
vegetable,cabbage,savoy,0.42,head,12,2017
vegetable,spring_greens,prepacked,0.91,kg,12,2017
vegetable,cabbage,summer_autumn_pointed,0.53,kg,12,2017
vegetable,cabbage,white,0.35,kg,12,2017
vegetable,cabbage,round_green_other,0.38,head,12,2017
vegetable,carrots,topped_washed,0.32,kg,12,2017
vegetable,cauliflower,all,0.75,head,12,2017
vegetable,celery,all_washed,0.72,kg,12,2017
vegetable,celeriac,celeriac,0.84,kg,12,2017
vegetable,coriander,coriander,5,kg,12,2017
vegetable,leeks,trimmed,0.92,kg,12,2017
vegetable,lettuce,butterhead_indoor,0.33,head,12,2017
vegetable,lettuce,little_gem,0.53,twin,12,2017
vegetable,onion,bulb_brown,0.35,kg,12,2017
vegetable,onion,bulb_red,0.51,kg,12,2017
vegetable,swede,swede,0.16,kg,12,2017
vegetable,turnip,turnip,0.78,kg,12,2017
vegetable,parsnips,all_varieties,0.84,kg,12,2017
vegetable,spinach_leaf,loose_bunches,1.05,kg,12,2017
vegetable,watercress,pillow_packs,11.01,kg,12,2017
cut_flowers,alstromeria,indoor,0.28,stem,12,2017
cut_flowers,lillies,oriental,0.71,stem,12,2017
